iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million
IRL,Europe,Ireland,2020-11-29,72241,299,254.286,2052,2,4.143,14630.212,60.553,51.498,415.57,0.405,0.839,0.89,30,6.076,257,52.048,5.034,1.02,97.664,19.779,9443,1955862,396.1,1.912,10912,2.21,0.023,42.9,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-11-30,72544,303,261.857,2053,1,4.286,14691.575,61.363,53.031,415.773,0.203,0.868,0.91,30,6.076,259,52.453,,,,,9057,1964919,397.934,1.834,10801,2.187,0.024,41.2,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-01,72798,254,266.857,2069,16,5.857,14743.015,51.44,54.044,419.013,3.24,1.186,0.92,31,6.278,224,45.364,,,,,9786,1974705,399.916,1.982,10757,2.179,0.025,40.3,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-02,73066,268,268.429,2074,5,5.857,14797.29,54.275,54.362,420.025,1.013,1.186,0.93,31,6.278,228,46.174,,,,,11934,1986639,402.333,2.417,10685,2.164,0.025,39.8,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-03,73228,162,247.714,2080,6,6.286,14830.098,32.808,50.167,421.241,1.215,1.273,0.95,32,6.481,234,47.39,,,,,12047,1998686,404.773,2.44,10626,2.152,0.023,42.9,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-04,73491,263,256,2086,6,6.143,14883.361,53.263,51.845,422.456,1.215,1.244,0.98,29,5.873,239,48.402,,,,,11856,2010542,407.174,2.401,10780,2.183,0.024,42.1,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-05,73948,457,286.571,2099,13,7,14975.912,92.551,58.036,425.088,2.633,1.418,1.01,28,5.671,230,46.579,,,,,11456,2021998,409.494,2.32,10797,2.187,0.027,37.7,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-06,74246,298,286.429,2099,0,6.714,15036.263,60.351,58.007,425.088,0,1.36,1.02,28,5.671,233,47.187,10.068,2.039,69.472,14.069,9413,2031411,411.4,1.906,10793,2.186,0.027,37.7,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-07,74468,222,274.857,2099,0,6.571,15081.222,44.959,55.664,425.088,0,1.331,1.02,28,5.671,232,46.985,,,,,9623,2041034,413.349,1.949,10874,2.202,0.025,39.6,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-08,74682,214,269.143,2097,-2,4,15124.562,43.339,54.507,424.683,-0.405,0.81,1.04,32,6.481,215,43.542,,,,,10424,2051458,415.46,2.111,10965,2.221,0.025,40.7,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-09,74900,218,262,2102,5,4,15168.711,44.149,53.06,425.696,1.013,0.81,1.06,37,7.493,215,43.542,,,,,12203,2063661,417.932,2.471,11003,2.228,0.024,42,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-10,75203,303,282.143,2117,15,5.286,15230.074,61.363,57.139,428.734,3.038,1.07,1.1,36,7.291,203,41.111,,,,,12688,2076349,420.501,2.57,11095,2.247,0.025,39.3,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-11,75507,304,288,2120,3,4.857,15291.64,61.566,58.326,429.341,0.608,0.984,1.14,35,7.088,204,41.314,,,,,12618,2088967,423.057,2.555,11204,2.269,0.026,38.9,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-12,75756,249,258.286,2123,3,3.429,15342.068,50.427,52.308,429.949,0.608,0.694,1.17,32,6.481,190,38.479,,,,,12850,2101817,425.659,2.602,11403,2.309,0.023,44.1,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-13,76185,429,277,2124,1,3.571,15428.948,86.881,56.098,430.151,0.203,0.723,1.22,31,6.278,192,38.884,11.075,2.243,84.575,17.128,10728,2112545,427.832,2.173,11591,2.347,0.024,41.8,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-14,76449,264,283,2126,2,3.857,15482.414,53.465,57.313,430.556,0.405,0.781,1.25,34,6.886,197,39.896,,,,,10251,2122796,429.908,2.076,11680,2.365,0.024,41.3,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-15,76776,327,299.143,2134,8,5.286,15548.637,66.224,60.582,432.177,1.62,1.07,1.3,32,6.481,198,40.099,,,,,10847,2133643,432.104,2.197,11741,2.378,0.025,39.2,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-16,77197,421,328.143,2140,6,5.429,15633.898,85.261,66.455,433.392,1.215,1.099,1.36,28,5.671,198,40.099,,,,,13120,2146763,434.761,2.657,11872,2.404,0.028,36.2,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-17,77678,481,353.571,2143,3,3.714,15731.31,97.412,71.605,433.999,0.608,0.752,1.41,30,6.076,211,42.732,,,,,13219,2159982,437.438,2.677,11948,2.42,0.03,33.8,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-18,78254,576,392.429,2149,6,4.143,15847.961,116.651,79.474,435.214,1.215,0.839,1.46,31,6.278,206,41.719,,,,,14093,2174075,440.293,2.854,12158,2.462,0.032,31,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-19,78776,522,431.429,2154,5,4.429,15953.676,105.715,87.373,436.227,1.013,0.897,1.5,29,5.873,206,41.719,,,,,13941,2188016,443.116,2.823,12314,2.494,0.035,28.5,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-20,79542,766,479.571,2158,4,4.857,16108.806,155.13,97.123,437.037,0.81,0.984,1.54,29,5.873,220,44.554,18.123,3.67,83.568,16.924,13458,2201474,445.841,2.726,12704,2.573,0.038,26.5,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-21,80267,725,545.429,2158,0,4.571,16255.633,146.827,110.46,437.037,0,0.926,1.56,30,6.076,235,47.592,,,,,12804,2214278,448.434,2.593,13069,2.647,0.042,24,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-22,81228,961,636,2171,13,5.286,16450.254,194.621,128.802,439.67,2.633,1.07,1.59,28,5.671,237,47.997,,,,,13225,2227503,451.113,2.678,13409,2.716,0.047,21.1,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-23,82155,927,708.286,2184,13,6.286,16637.99,187.736,143.442,442.303,2.633,1.273,1.6,25,5.063,239,48.402,,,,,20662,2248165,455.297,4.184,14486,2.934,0.049,20.5,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-24,83073,918,770.714,2192,8,7,16823.903,185.913,156.085,443.923,1.62,1.418,1.6,22,4.455,255,51.642,,,,,22876,2271041,459.93,4.633,15866,3.213,0.049,20.6,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-25,84098,1025,834.857,2194,2,6.429,17031.485,207.582,169.075,444.328,0.405,1.302,1.61,25,5.063,253,51.237,,,,,21423,2292464,464.269,4.339,16913,3.425,0.049,20.3,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-26,85394,1296,945.429,2200,6,6.571,17293.951,262.465,191.468,445.543,1.215,1.331,1.63,23,4.658,268,54.275,,,,,11999,2304463,466.699,2.43,16635,3.369,0.057,17.6,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-27,86129,735,941,2204,4,6.571,17442.802,148.852,190.571,446.353,0.81,1.331,1.63,27,5.468,321,65.009,16.109,3.262,121.828,24.673,3536,2307999,467.415,0.716,15218,3.082,0.062,16.2,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-28,86894,765,946.714,2205,1,6.714,17597.73,154.927,191.728,446.556,0.203,1.36,1.66,30,6.076,360,72.907,,,,,9405,2317404,469.32,1.905,14732,2.984,0.064,15.6,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-29,88439,1545,1030.143,2213,8,6,17910.622,312.893,208.624,448.176,1.62,1.215,1.72,34,6.886,409,82.83,,,,,13805,2331209,472.115,2.796,14815,3,0.07,14.4,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-30,90157,1718,1143.143,2226,13,6,18258.551,347.929,231.509,450.808,2.633,1.215,1.77,39,7.898,454,91.944,,,,,17489,2348698,475.657,3.542,14362,2.909,0.08,12.6,tests performed,,,,,,,,,
IRL,Europe,Ireland,2020-12-31,91779,1622,1243.714,2237,11,6.429,18587.038,328.487,251.876,453.036,2.228,1.302,1.82,42,8.506,491,99.437,,,,,26312,2375010,480.986,5.329,14853,3.008,0.084,11.9,tests performed,1800,,,,,0.04,,,
IRL,Europe,Ireland,2021-01-01,93532,1753,1347.714,2248,11,7.714,18942.054,355.017,272.938,455.264,2.228,1.562,1.87,50,10.126,508,102.88,,,,,27389,2402399,486.533,5.547,15705,3.181,0.086,11.7,tests performed,,,,,550,,,,111
IRL,Europe,Ireland,2021-01-02,96926,3394,1647.429,2252,4,7.429,19629.406,687.351,333.636,456.074,0.81,1.504,1.94,56,11.341,581,117.664,,,,,20846,2423245,490.754,4.222,16969,3.437,0.097,10.3,tests performed,,,,,550,,,,111
IRL,Europe,Ireland,2021-01-03,101887,4961,2251.143,2259,7,7.857,20634.105,1004.699,455.9,457.492,1.418,1.591,1.96,65,13.164,673,136.296,15.103,3.059,382.6,77.484,28543,2451788,496.535,5.781,20541,4.16,0.11,9.1,tests performed,,,,,550,,,,111
IRL,Europe,Ireland,2021-01-04,107997,6110,3014.714,2265,6,8.571,21871.499,1237.394,610.538,458.707,1.215,1.736,1.94,73,14.784,744,150.675,,,,,20571,2472359,500.701,4.166,22136,4.483,0.136,7.3,tests performed,4000,,,,550,0.08,,,111
IRL,Europe,Ireland,2021-01-05,113322,5325,3554.714,2282,17,9.857,22949.915,1078.416,719.899,462.15,3.443,1.996,1.88,76,15.391,817,165.458,,,,,19908,2492267,504.733,4.032,23008,4.66,0.154,6.5,tests performed,,,,,1194,,,,242
IRL,Europe,Ireland,2021-01-06,121154,7832,4428.143,2299,17,10.429,24536.048,1586.133,896.785,465.592,3.443,2.112,1.81,89,18.024,921,186.52,,,,,28370,2520637,510.478,5.745,24563,4.974,0.18,5.5,tests performed,,,,,1624,,,,329
IRL,Europe,Ireland,2021-01-07,127657,6503,5125.429,2307,8,10,25853.032,1316.984,1037.999,467.212,1.62,2.025,1.71,101,20.454,1022,206.975,,,,,28610,2549247,516.272,5.794,24891,5.041,0.206,4.9,tests performed,15314,,,,1931,0.31,,,391
IRL,Europe,Ireland,2021-01-08,135884,8227,6050.286,2327,20,11.286,27519.16,1666.128,1225.301,471.263,4.05,2.286,1.6,107,21.67,1153,233.505,,,,,27319,2576566,521.805,5.533,24881,5.039,0.243,4.1,tests performed,,,,,3028,,,,613
IRL,Europe,Ireland,2021-01-09,140727,4843,6257.286,2336,9,12,28499.962,980.802,1267.222,473.086,1.823,2.43,1.48,121,24.505,1285,260.238,,,,,29972,2606538,527.875,6.07,26185,5.303,0.239,4.2,tests performed,,,,,4124,,,,835
IRL,Europe,Ireland,2021-01-10,147613,6886,6532.286,2344,8,12.143,29894.512,1394.549,1322.915,474.706,1.62,2.459,1.38,128,25.922,1426,288.793,29.198,5.913,695.728,140.898,24485,2631023,532.833,4.959,25605,5.186,0.255,3.9,tests performed,40000,,,,5221,0.81,,,1057
IRL,Europe,Ireland,2021-01-11,152539,4926,6363.143,2352,8,12.429,30892.123,997.611,1288.661,476.326,1.62,2.517,1.27,144,29.163,1575,318.968,,,,,19794,2650817,536.842,4.009,25494,5.163,0.25,4,tests performed,,,,,6919,,,,1401
IRL,Europe,Ireland,2021-01-12,155591,3052,6038.429,2397,45,16.429,31510.212,618.09,1222.9,485.439,9.113,3.327,1.18,160,32.403,1690,342.258,,,,,18945,2669762,540.679,3.837,25356,5.135,0.238,4.2,tests performed,,,,,8157,,,,1652
IRL,Europe,Ireland,2021-01-13,159144,3553,5427.143,2460,63,23,32229.764,719.552,1099.102,498.198,12.759,4.658,1.1,176,35.643,1750,354.409,,,,,24583,2694345,545.657,4.979,24815,5.026,0.219,4.6,tests performed,77303,,,,9394,1.57,,,1902
IRL,Europe,Ireland,2021-01-14,163057,3913,5057.143,2488,28,25.857,33022.223,792.459,1024.17,503.869,5.671,5.237,1.04,173,35.036,1792,362.915,,,,,28178,2722523,551.364,5.707,24754,5.013,0.204,4.9,tests performed,,,,,9452,,,,1914
IRL,Europe,Ireland,2021-01-15,166548,3491,4380.571,2536,48,29.857,33729.218,706.996,887.151,513.589,9.721,6.047,0.99,187,37.871,1846,373.851,,,,,23033,2745556,556.029,4.665,24141,4.889,0.181,5.5,tests performed,,,,,8873,,,,1797
IRL,Europe,Ireland,2021-01-16,169780,3232,4150.429,2595,59,37,34383.762,654.543,840.543,525.538,11.949,7.493,0.94,191,38.681,1848,374.256,,,,,26663,2772219,561.428,5.4,23669,4.793,0.175,5.7,tests performed,,,,,8293,,,,1679
IRL,Europe,Ireland,2021-01-17,172726,2946,3587.571,2608,13,37.714,34980.384,596.622,726.553,528.171,2.633,7.638,0.9,196,39.694,1923,389.445,59.404,12.03,900.117,182.291,21441,2793660,565.771,4.342,23234,4.705,0.154,6.5,tests performed,94000,,,,7714,1.9,,,1562
IRL,Europe,Ireland,2021-01-18,174843,2117,3186.286,2616,8,37.714,35409.118,428.734,645.285,529.791,1.62,7.638,0.87,199,40.301,2020,409.089,,,,,18191,2811851,569.455,3.684,23005,4.659,0.139,7.2,tests performed,,,,,7267,,,,1472
IRL,Europe,Ireland,2021-01-19,176839,1996,3035.429,2708,92,44.429,35813.347,404.229,614.733,548.423,18.632,8.998,0.85,209,42.327,1954,395.723,,,,,19218,2831069,573.347,3.892,23044,4.667,0.132,7.6,tests performed,,,,,6819,,,,1381
IRL,Europe,Ireland,2021-01-20,179324,2485,2882.857,2768,60,44,36316.608,503.261,583.835,560.574,12.151,8.911,0.84,210,42.529,1941,393.09,,,,,24296,2855365,578.267,4.92,23003,4.659,0.125,8,tests performed,121900,,,,6371,2.47,,,1290
IRL,Europe,Ireland,2021-01-21,181922,2598,2695,2818,50,47.143,36842.753,526.146,545.79,570.7,10.126,9.547,0.84,214,43.339,1949,394.711,,,,,23196,2878561,582.965,4.698,22291,4.514,0.121,8.3,tests performed,,,,,6528,,,,1322
IRL,Europe,Ireland,2021-01-22,184279,2357,2533,2870,52,47.714,37320.092,477.338,512.982,581.231,10.531,9.663,0.83,218,44.149,1969,398.761,,,,,24189,2902750,587.863,4.899,22456,4.548,0.113,8.9,tests performed,,,,,6686,,,,1354
IRL,Europe,Ireland,2021-01-23,186184,1905,2343.429,2947,77,50.286,37705.891,385.8,474.59,596.825,15.594,10.184,,216,43.744,1893,383.369,,,,,21492,2924242,592.216,4.353,21718,4.398,0.108,9.3,tests performed,,,,,6843,,,,1386
IRL,Europe,Ireland,2021-01-24,187554,1370,2118.286,2970,23,51.714,37983.343,277.452,428.994,601.483,4.658,10.473,,221,44.757,1914,387.622,66.452,13.458,840.713,170.261,19593,2943835,596.184,3.968,21454,4.345,0.099,10.1,tests performed,143000,,,,7000,2.9,,,1418
IRL,Europe,Ireland,2021-01-25,188923,1369,2011.429,2977,7,51.571,38260.592,277.249,407.354,602.901,1.418,10.444,,218,44.149,1948,394.508,,,,,14884,2958719,599.198,3.014,20981,4.249,0.096,10.4,tests performed,,,,,6552,,,,1327
IRL,Europe,Ireland,2021-01-26,189851,928,1858.857,3066,89,51.143,38448.53,187.938,376.455,620.925,18.024,10.357,,216,43.744,1823,369.193,,,,,16665,2975384,602.573,3.375,20616,4.175,0.09,11.1,tests performed,,,,,6105,,,,1236
IRL,Europe,Ireland,2021-01-27,191182,1331,1694,3120,54,50.286,38718.084,269.553,343.068,631.861,10.936,10.184,,212,42.934,1727,349.751,,,,,22387,2997771,607.107,4.534,20344,4.12,0.083,12,tests performed,161500,147700,13800,,5657,3.27,2.99,0.28,1146
IRL,Europe,Ireland,2021-01-28,193645,2463,1674.714,3167,47,49.857,39216.889,498.806,339.162,641.379,9.518,10.097,,214,43.339,1620,328.082,,,,,21780,3019551,611.518,4.411,20141,4.079,0.083,12,tests performed,,,,,6271,,,,1270
