location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million
Europe,2020-04-18,1065717,27394,39041.429,101796,3189,3785.571,1423.461,36.59,52.147,135.967,4.259,5.056,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-19,1095800,30083,32618.714,104208,2412,3673,1463.643,40.181,43.568,139.189,3.222,4.906,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-20,1119433,23633,32402.429,107041,2833,3616.571,1495.209,31.566,43.279,142.973,3.784,4.831,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-21,1146874,27441,30953.857,110798,3757,3638.286,1531.861,36.653,41.345,147.991,5.018,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-22,1176437,29563,30615.286,114201,3403,3407.143,1571.348,39.487,40.892,152.536,4.545,4.551,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-23,1201978,25541,27964.429,117337,3136,3257.429,1605.463,34.115,37.352,156.725,4.189,4.351,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-24,1218130,16152,25686.714,120669,3332,3151.714,1627.037,21.574,34.309,161.176,4.45,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-25,1242894,24764,25311,123445,2776,3092.714,1660.114,33.077,33.807,164.884,3.708,4.131,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-26,1264960,22066,24165.714,125167,1722,2994.143,1689.587,29.473,32.278,167.184,2.3,3.999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-27,1289115,24155,24240.286,127243,2076,2886,1721.85,32.263,32.377,169.956,2.773,3.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-28,1313134,24019,23751.429,130049,2806,2750.143,1753.932,32.082,31.724,173.704,3.748,3.673,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-29,1334709,21575,22610.286,132922,2873,2674.429,1782.749,28.817,30.2,177.542,3.837,3.572,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-04-30,1357800,23091,22260.286,135170,2248,2547.571,1813.592,30.842,29.733,180.544,3.003,3.403,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-01,1380660,22860,23218.571,137015,1845,2335.143,1844.125,30.534,31.013,183.009,2.464,3.119,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-02,1402850,22190,22850.857,139298,2283,2264.714,1873.764,29.639,30.522,186.058,3.049,3.025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-03,1424063,21213,22729,140429,1131,2180.286,1902.098,28.334,30.359,187.569,1.511,2.912,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-04,1445125,21062,22287.143,141953,1524,2101.429,1930.23,28.132,29.769,189.604,2.036,2.807,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-05,1467724,22599,22084.286,143953,2000,1986.286,1960.415,30.185,29.498,192.276,2.671,2.653,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-06,1494801,27077,22870.286,146476,2523,1936.286,1996.582,36.166,30.547,195.646,3.37,2.586,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-07,1519934,25133,23162,148227,1751,1865.286,2030.152,33.57,30.937,197.984,2.339,2.491,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-08,1543349,23415,23241.286,150233,2006,1888.286,2061.427,31.275,31.043,200.664,2.679,2.522,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-09,1564066,20717,23030.857,151417,1184,1731.286,2089.098,27.671,30.762,202.245,1.581,2.312,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-10,1583817,19751,22822,152340,923,1701.571,2115.479,26.381,30.483,203.478,1.233,2.273,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-11,1607638,23821,23216.143,153504,1164,1650.143,2147.296,31.817,31.009,205.033,1.555,2.204,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-12,1629716,22078,23141.714,155330,1826,1625.286,2176.786,29.489,30.91,207.472,2.439,2.171,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-13,1650190,20474,22198.429,156894,1564,1488.286,2204.132,27.347,29.65,209.561,2.089,1.988,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-14,1670346,20156,21487.429,158470,1576,1463.286,2231.054,26.922,28.7,211.666,2.105,1.954,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-15,1690673,20327,21046.286,159790,1320,1365.286,2258.205,27.15,28.111,213.429,1.763,1.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-16,1708326,17653,20608.571,160940,1150,1360.429,2281.784,23.579,27.527,214.965,1.536,1.817,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-17,1724786,16460,20138.429,161919,979,1368.429,2303.769,21.985,26.899,216.273,1.308,1.828,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-18,1741685,16899,19149.571,162736,817,1318.857,2326.341,22.572,25.578,217.364,1.091,1.762,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-19,1760607,18922,18698.714,163653,917,1189,2351.615,25.274,24.976,218.589,1.225,1.588,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-20,1778666,18059,18353.714,164830,1177,1133.714,2375.736,24.121,24.515,220.161,1.572,1.514,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-21,1796193,17527,17978.143,165790,960,1045.714,2399.146,23.411,24.013,221.443,1.282,1.397,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-22,1815046,18853,17767.571,167400,1610,1087.143,2424.328,25.182,23.732,223.594,2.15,1.452,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-23,1831675,16629,17621.286,168255,855,1045,2446.539,22.211,23.536,224.736,1.142,1.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-24,1845872,14197,17298,168988,733,1009.857,2465.502,18.963,23.105,225.715,0.979,1.349,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-25,1860178,14306,16927.571,167634,-1354,699.714,2484.61,19.108,22.61,223.906,-1.809,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-26,1876425,16247,16545.429,168752,1118,728.429,2506.311,21.701,22.099,225.399,1.493,0.973,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-27,1891569,15144,16129,169746,994,702.286,2526.538,20.228,21.543,226.727,1.328,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-28,1912014,20445,16545.857,170655,909,695,2553.847,27.308,22.1,227.941,1.214,0.928,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-29,1928616,16602,16224.286,171577,922,596.714,2576.022,22.175,21.671,229.173,1.232,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-30,1945237,16621,16223.143,172285,708,575.714,2598.222,22.2,21.669,230.118,0.946,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-05-31,1959812,14575,16277.143,172683,398,527.857,2617.69,19.468,21.741,230.65,0.532,0.705,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-01,1974501,14689,16331.857,173145,462,787.286,2637.309,19.62,21.814,231.267,0.617,1.052,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-02,1988562,14061,16019.571,173923,778,738.714,2656.09,18.781,21.397,232.306,1.039,0.987,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-03,2000313,11751,15534.857,174721,798,710.714,2671.786,15.696,20.75,233.372,1.066,0.949,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-04,2020081,19768,15438.143,175314,593,665.571,2698.19,26.404,20.62,234.164,0.792,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-05,2036537,16456,15417.286,176081,767,643.429,2720.17,21.98,20.593,235.189,1.024,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-06,2052465,15928,15318.286,176654,573,624.143,2741.445,21.275,20.46,235.954,0.765,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-07,2067232,14767,15345.714,176997,343,616.286,2761.169,19.724,20.497,236.412,0.458,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-08,2082381,15149,15411.429,177413,416,609.714,2781.403,20.234,20.585,236.968,0.556,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-09,2097726,15345,15594.857,178139,726,602.286,2801.899,20.496,20.83,237.937,0.97,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-10,2113254,15528,16134.429,178814,675,584.714,2822.64,20.741,21.55,238.839,0.902,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-11,2129432,16178,15621.571,179269,455,565,2844.248,21.609,20.865,239.447,0.608,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-12,2146506,17074,15709.857,179807,538,532.286,2867.054,22.805,20.983,240.165,0.719,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-13,2162237,15731,15681.714,180250,443,513.714,2888.065,21.012,20.946,240.757,0.592,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-14,2177002,14765,15681.429,180537,287,505.714,2907.787,19.721,20.945,241.14,0.383,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-15,2191046,14044,15523.571,180866,329,493.286,2926.545,18.758,20.735,241.58,0.439,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-16,2206930,15884,15600.571,181496,630,479.571,2947.761,21.216,20.837,242.421,0.841,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-17,2222952,16022,15671.143,182126,630,473.143,2969.161,21.4,20.932,243.263,0.841,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-18,2239957,17005,15789.286,182637,511,481.143,2991.875,22.713,21.089,243.945,0.683,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-19,2255773,15816,15609.571,184248,1611,634.429,3013,21.125,20.849,246.097,2.152,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-20,2270389,14616,15450.286,184653,405,629,3032.522,19.522,20.637,246.638,0.541,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-21,2283684,13295,15240.286,184879,226,620.286,3050.28,17.758,20.356,246.94,0.302,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-22,2297233,13549,15169.571,185111,232,606.429,3068.377,18.097,20.262,247.25,0.31,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-23,2312307,15074,15053.857,185674,563,596.857,3088.511,20.134,20.107,248.002,0.752,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-24,2327439,15132,14926.714,186067,393,563,3108.723,20.212,19.937,248.527,0.525,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-25,2342217,14778,14608.571,186439,372,543.143,3128.462,19.739,19.512,249.024,0.497,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-26,2357842,15625,14581.286,186943,504,385,3149.332,20.87,19.476,249.697,0.673,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-27,2371743,13901,14479.143,187267,324,373.429,3167.899,18.567,19.34,250.13,0.433,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-28,2383485,11742,14257.286,187519,252,377.143,3183.583,15.684,19.043,250.466,0.337,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-29,2396435,12950,14171.714,187783,264,381.714,3200.88,17.297,18.929,250.819,0.353,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-06-30,2409237,12802,13847.143,188239,456,366.429,3217.979,17.099,18.495,251.428,0.609,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-01,2422427,13190,13569.714,188734,495,381,3235.597,17.618,18.125,252.089,0.661,0.509,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-02,2435960,13533,13391.857,189141,407,386,3253.673,18.076,17.887,252.633,0.544,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-03,2449910,13950,13152.571,189566,425,374.714,3272.306,18.633,17.568,253.2,0.568,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-04,2462731,12821,12998.286,189896,330,375.571,3289.43,17.125,17.362,253.641,0.441,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-05,2474524,11793,13005.571,190149,253,375.714,3305.182,15.752,17.371,253.979,0.338,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-06,2488137,13613,13100.286,190431,282,378.286,3323.365,18.183,17.498,254.356,0.377,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-07,2500116,11979,12982.714,190900,469,380.143,3339.365,16,17.341,254.982,0.626,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-08,2514260,14144,13119,191337,437,371.857,3358.257,18.892,17.523,255.566,0.584,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-09,2527882,13622,13131.714,191724,387,369,3376.452,18.195,17.54,256.083,0.517,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-10,2542448,14566,13219.714,192112,388,363.714,3395.907,19.456,17.657,256.601,0.518,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-11,2556189,13741,13351.143,192452,340,365.143,3414.261,18.354,17.833,257.055,0.454,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-12,2567959,11770,13347.857,192673,221,360.571,3429.982,15.721,17.829,257.35,0.295,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-13,2582490,14531,13479,192915,242,354.857,3449.391,19.409,18.004,257.673,0.323,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-14,2595303,12813,13598.143,193292,377,341.714,3466.505,17.114,18.163,258.177,0.504,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-15,2609736,14433,13639.429,193710,418,339,3485.783,19.278,18.218,258.735,0.558,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-16,2625025,15289,13877.571,194083,373,337,3506.204,20.421,18.536,259.234,0.498,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-17,2641227,16202,14111.286,194453,370,334.429,3527.845,21.641,18.848,259.728,0.494,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-18,2654591,13364,14057.429,194700,247,321.143,3545.695,17.85,18.776,260.058,0.33,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-19,2666347,11756,14055.429,194887,187,316.286,3561.397,15.702,18.774,260.307,0.25,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-20,2684349,18002,14551.286,195118,231,314.714,3585.442,24.045,19.436,260.616,0.309,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-21,2698726,14377,14774.714,195459,341,309.571,3604.645,19.203,19.734,261.071,0.455,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-22,2714681,15955,14992.143,195808,349,299.714,3625.956,21.311,20.025,261.538,0.466,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-23,2732234,17553,15315.571,196133,325,292.857,3649.401,23.445,20.457,261.972,0.434,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-24,2749845,17611,15516.857,196492,359,291.286,3672.924,23.523,20.726,262.451,0.48,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-25,2763551,13706,15565.714,196755,263,293.571,3691.231,18.307,20.791,262.803,0.351,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-26,2776599,13048,15750.286,196952,197,295,3708.659,17.428,21.037,263.066,0.263,0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-27,2798218,21619,16267,197162,210,292,3737.535,28.876,21.728,263.346,0.28,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-28,2813527,15309,16400.143,197490,328,290.143,3757.983,20.448,21.905,263.784,0.438,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-29,2831903,18376,16746,197891,401,297.571,3782.528,24.545,22.367,264.32,0.536,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-30,2851737,19834,17071.857,198215,324,297.429,3809.02,26.492,22.803,264.753,0.433,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-07-31,2871506,19769,17380.143,198578,363,298,3835.425,26.405,23.214,265.237,0.485,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-01,2885880,14374,17475.571,198813,235,294,3854.624,19.199,23.342,265.551,0.314,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-02,2898773,12893,17453.429,199016,203,294.857,3871.845,17.221,23.312,265.822,0.271,0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-03,2923747,24974,17932.714,199279,263,302.429,3905.202,33.357,23.952,266.174,0.351,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-04,2944285,20538,18679.714,199639,360,307,3932.634,27.432,24.95,266.655,0.481,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-05,2964633,20348,18961.429,200020,381,304.143,3959.813,27.178,25.326,267.164,0.509,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-06,2986580,21947,19263.286,200347,327,304.571,3989.127,29.314,25.73,267.6,0.437,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-07,3010286,23706,19825.714,200661,314,297.571,4020.791,31.664,26.481,268.02,0.419,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-08,3025417,15131,19933.857,200953,292,305.714,4041.001,20.21,26.625,268.41,0.39,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-09,3039211,13794,20062.571,201156,203,305.714,4059.426,18.424,26.797,268.681,0.271,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-10,3066849,27638,20443.143,201492,336,316.143,4096.341,36.916,27.306,269.13,0.449,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-11,3086561,19712,20325.143,201824,332,312.143,4122.67,26.329,27.148,269.573,0.443,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-12,3109971,23410,20762.571,202172,348,307.429,4153.939,31.268,27.732,270.038,0.465,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-13,3137378,27407,21542.571,202537,365,312.857,4190.546,36.607,28.774,270.525,0.488,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-14,3164420,27042,22019.143,202868,331,315.286,4226.665,36.12,29.411,270.968,0.442,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-15,3184236,19816,22688.429,203316,448,337.571,4253.133,26.468,30.305,271.566,0.598,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-16,3201274,17038,23151.857,203515,199,337,4275.891,22.757,30.924,271.832,0.266,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-17,3232009,30735,23594.286,203771,256,325.571,4316.943,41.052,31.515,272.174,0.342,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-18,3254926,22917,24052.143,204127,356,329,4347.553,30.61,32.126,272.649,0.476,0.439,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-19,3282983,28057,24716,204590,463,345.429,4385.028,37.475,33.013,273.268,0.618,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-20,3313253,30270,25125,204935,345,342.571,4425.459,40.431,33.559,273.728,0.461,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-21,3345449,32196,25861.286,205255,320,341,4468.463,43.004,34.543,274.156,0.427,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-22,3366866,21417,26090,205561,306,320.714,4497.069,28.606,34.848,274.565,0.409,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-23,3386831,19965,26508.143,205768,207,321.857,4523.736,26.667,35.407,274.841,0.276,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-24,3423744,36913,27390.714,206045,277,324.857,4573.04,49.304,36.585,275.211,0.37,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-25,3450796,27052,27981.429,206449,404,331.714,4609.173,36.133,37.374,275.751,0.54,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-26,3477007,26211,27717.714,206709,260,302.714,4644.183,35.01,37.022,276.098,0.347,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-27,3516850,39843,29085.286,207089,380,307.714,4697.4,53.218,38.849,276.605,0.508,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-28,3552122,35272,29524.714,207420,331,309.286,4744.513,47.112,39.436,277.048,0.442,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-29,3575844,23722,29854,207705,285,306.286,4776.198,31.685,39.876,277.428,0.381,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-30,3597717,21873,30126.571,207910,205,306,4805.413,29.215,40.24,277.702,0.274,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-08-31,3640749,43032,31000.714,208267,357,317.429,4862.89,57.477,41.407,278.179,0.477,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-01,3670535,29786,31391.286,208698,431,321.286,4902.675,39.785,41.929,278.755,0.576,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-02,3706203,35668,32742.286,209102,404,341.857,4950.316,47.641,43.733,279.294,0.54,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-03,3743159,36956,32329.857,209494,392,343.571,4999.678,49.362,43.182,279.818,0.524,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-04,3784670,41511,33221.143,209971,477,364.429,5055.123,55.446,44.373,280.455,0.637,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-05,3814271,29601,34061,210306,335,371.571,5094.661,39.538,45.495,280.902,0.447,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-06,3840725,26454,34715.429,210513,207,371.857,5129.995,35.334,46.369,281.179,0.276,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-07,3891722,50997,35853.286,210840,327,367.571,5198.111,68.116,47.889,281.616,0.437,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-08,3928958,37236,36917.571,211312,472,373.429,5247.846,49.736,49.31,282.246,0.63,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-09,3970108,41150,37700.714,211728,416,375.143,5302.81,54.963,50.356,282.802,0.556,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-10,4015834,45726,38953.571,212138,410,377.714,5363.885,61.075,52.03,283.349,0.548,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-11,4064901,49067,40033,212555,417,369.143,5429.423,65.538,53.471,283.906,0.557,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-12,4102785,37884,41216.286,212886,331,368.571,5480.024,50.601,55.052,284.348,0.442,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-13,4132242,29457,41645.286,213141,255,375.429,5519.37,39.345,55.625,284.689,0.341,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-14,4188091,55849,42338.429,213511,370,381.571,5593.966,74.597,56.551,285.183,0.494,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-15,4231861,43770,43271.857,214144,633,404.571,5652.429,58.463,57.798,286.029,0.845,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-16,4282804,50943,44670.857,214850,706,446,5720.473,68.044,59.666,286.972,0.943,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-17,4337928,55124,46013.429,215457,607,474.143,5794.101,73.628,61.459,287.782,0.811,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-18,4398883,60955,47711.714,216118,661,509,5875.518,81.417,63.728,288.665,0.883,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-19,4443527,44644,48677.429,216517,399,518.714,5935.148,59.63,65.018,289.198,0.533,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-20,4482224,38697,49997.429,216805,288,523.429,5986.835,51.687,66.781,289.583,0.385,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-21,4548104,65880,51430.429,217276,471,537.857,6074.83,87.995,68.695,290.212,0.629,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-22,4601823,53719,52851.714,218053,777,558.429,6146.581,71.752,70.593,291.25,1.038,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-23,4662880,61057,54296.571,218738,685,555.429,6228.134,81.553,72.523,292.165,0.915,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-24,4728244,65364,55759.429,219330,592,553.286,6315.44,87.306,74.477,292.956,0.791,0.739,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-25,4798253,70009,57052.857,220018,688,557.143,6408.95,93.51,76.205,293.875,0.919,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-26,4850089,51836,58080.286,220585,567,581.143,6478.186,69.237,77.577,294.632,0.757,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-27,4894877,44788,58950.429,220930,345,589.286,6538.009,59.823,78.739,295.093,0.461,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,2020-09-28,4963535,68658,59347.286,221481,551,600.714,6629.714,91.705,79.269,295.829,0.736,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA
